Cargo,Military,Carrier,Cruise,Tankers
5.4408263e-11,1.0,1.2209672e-09,1.1600493e-10,1.3280993e-09
8.5095334e-11,1.2609127e-11,6.3558727e-09,1.0,2.1691295e-10
7.3371484e-07,1.1665393e-05,1.2624456e-10,0.9999876,4.2997706e-12
0.00059859024,0.058339734,1.0257869e-05,0.9410515,7.956417e-09
0.05533221,8.971245e-06,6.0948582e-06,0.9446523,3.5693546e-07
8.9471763e-07,4.5753695e-10,9.764233e-09,0.99999917,2.3975837e-09
3.0187457e-09,4.260604e-06,3.387923e-05,0.9999418,2.002562e-05
1.2130528e-09,7.993481e-11,8.541305e-08,0.9999999,3.7855038e-08
1.2263748e-09,2.4063718e-10,2.8580305e-10,1.0,1.0724438e-10
1.9259407e-12,0.06375307,3.778154e-11,0.936247,1.1627314e-11
2.925491e-13,4.6726556e-10,4.449768e-12,1.0,5.4114347e-15
1.0172271e-10,5.718531e-09,6.238109e-11,1.0,9.545205e-11
0.14686584,0.85298437,1.8841105e-05,0.00013002528,8.993395e-07
9.423069e-10,4.6382917e-10,1.3149752e-11,1.0,8.011265e-13
2.318837e-14,2.2066179e-13,4.4023405e-12,1.0,3.0663945e-14
0.0021243629,0.14903875,5.891473e-05,0.8487774,5.8129535e-07
2.0324928e-09,1.4580406e-09,1.3839899e-09,1.0,2.4129618e-11
5.499998e-10,9.9757035e-06,4.6600584e-12,0.9999901,1.3138035e-10
0.0004370218,0.27562183,1.055815e-06,0.72394013,2.0439842e-08
8.8287453e-07,0.017710596,1.4723149e-07,0.98228836,1.1840831e-10
0.049922157,0.41413403,7.433996e-05,0.5358691,4.4752437e-07
3.5673158e-09,9.793507e-13,5.2477963e-11,1.0,3.7051898e-08
3.3651207e-07,2.6699312e-09,1.1528407e-08,0.99999964,1.9183445e-10
2.94594e-11,9.37993e-10,6.3899172e-12,1.0,2.7795132e-12
1.7261971e-12,1.0719863e-08,4.110497e-09,0.99999535,4.7081226e-06
8.4930925e-06,0.007102798,3.775557e-09,0.9928887,1.0132092e-12
0.050991908,0.0049638897,3.2825167e-07,0.94083655,0.0032074424
3.320207e-10,3.4881214e-08,1.9977557e-08,1.0,1.0057685e-09
4.015756e-07,7.327848e-09,2.7746381e-08,0.9999975,2.057861e-06
0.12738428,0.13227852,1.2807404e-05,0.7403244,7.068488e-08
5.8462497e-06,0.008378102,3.9303924e-08,0.9916096,6.5419904e-06
1.6113171e-09,2.6098711e-13,4.0096056e-12,0.99999946,5.9338487e-07
7.7245305e-10,1.0302178e-08,8.057133e-08,0.9999999,1.5719118e-08
1.1898511e-09,7.127192e-08,8.5275374e-08,0.9999999,2.3355469e-09
0.03462813,0.9653127,4.661022e-06,2.8902807e-08,5.4474553e-05
2.4368488e-08,1.0,2.4883175e-14,6.3898706e-11,1.0394833e-10
1.3763825e-15,2.9655045e-10,1.5973776e-10,1.0,6.0988315e-16
8.583997e-14,1.0,8.5690915e-14,2.218658e-15,1.0950046e-11
5.9929226e-09,1.1801296e-05,9.770458e-08,0.9999881,1.995423e-12
6.1672753e-14,1.1227752e-09,2.2523441e-10,1.0,1.542549e-13
2.0018658e-10,4.9174055e-08,1.7811063e-08,1.0,3.6853691e-09
1.8206835e-08,0.0004984661,2.275377e-08,0.99950147,4.654393e-13
8.1225866e-11,2.3487415e-11,4.8643493e-08,1.0,7.589399e-10
1.4577018e-09,9.579567e-13,1.3643221e-10,1.0,6.93785e-13
1.1015297e-12,4.18131e-13,2.463371e-09,1.0,1.2373755e-11
8.68437e-13,1.0,1.5858719e-11,6.6581096e-10,1.9935281e-10
5.1881095e-09,3.0789044e-05,1.0197981e-05,0.999959,5.947552e-11
1.9886652e-09,6.159627e-09,1.1020551e-12,1.0,5.847823e-13
0.082280606,1.7068971e-06,3.490134e-09,0.9177176,1.6486342e-07
0.036165774,0.9636425,4.2617517e-06,0.000184835,2.7354554e-06
8.171059e-10,1.0,2.4522906e-11,2.8021105e-08,9.713009e-12
1.14301865e-05,0.9244913,2.4579546e-07,0.07547943,1.7649685e-05
6.335334e-11,3.598237e-05,7.1214665e-13,0.999964,1.983836e-08
1.7043344e-12,1.0,1.1309194e-11,5.8611865e-11,1.1930233e-10
3.2679873e-11,1.0,5.5999454e-09,6.1079596e-12,1.2309784e-11
1.0008453e-09,1.8629308e-08,1.0020251e-10,1.0,5.3154772e-11
1.2645708e-07,0.1652399,1.360583e-07,0.83475983,7.3295e-09
1.2177277e-10,1.0,9.45409e-11,3.8790443e-10,2.1345794e-13
1.6037807e-06,1.9352898e-12,1.0945819e-11,0.99999845,1.5061254e-11
4.1196838e-11,0.0008168894,1.843765e-10,0.99917984,3.2544012e-06
6.090024e-13,2.1974056e-11,3.8068645e-12,1.0,1.611488e-15
2.7207583e-09,1.7924185e-08,7.3081395e-07,0.9999993,5.322988e-09
2.0749045e-05,2.991505e-08,4.2320908e-06,0.999975,2.1780021e-08
5.5889373e-06,0.9999896,7.000171e-09,4.834552e-06,1.393147e-08
2.318555e-11,1.0,1.4733899e-10,1.998454e-11,1.8747643e-09
0.28686315,0.1991034,2.962518e-11,0.5140335,1.0792593e-08
9.375472e-16,1.0,2.306586e-12,2.343503e-14,3.6883715e-13
8.067774e-10,0.9999999,1.4097763e-10,9.07549e-08,1.3361973e-12
1.1672767e-12,1.0,3.817349e-11,6.1971908e-12,2.1849788e-11
1.09730326e-13,1.0,1.693582e-13,2.6776957e-12,5.480016e-13
1.3187388e-13,1.0,4.078369e-12,2.0684741e-14,6.806283e-11
6.634118e-07,3.824089e-12,6.585866e-08,0.9999993,3.1602985e-09
1.6446061e-12,4.0079835e-11,6.702921e-10,1.0,2.9396537e-13
9.514952e-10,1.0,1.197763e-13,1.2042128e-12,1.6173748e-10
2.7000915e-10,2.9774745e-11,1.04437375e-10,1.0,1.7461926e-13
1.5776465e-14,1.0,7.726639e-14,4.916717e-13,7.2280465e-17
1.638186e-12,7.063392e-13,7.719706e-13,1.0,1.3819709e-12
6.39022e-05,0.9999361,5.2877373e-11,2.3757817e-08,1.9470544e-08
5.2752277e-08,5.8111536e-14,3.5224586e-12,1.0,1.5858167e-11
7.25121e-13,1.0,6.381576e-09,6.8497574e-10,1.4410234e-11
7.24701e-09,0.9871733,5.6048253e-07,2.0633577e-07,0.012825952
4.9250456e-12,1.0,3.0509037e-10,7.775938e-11,9.525995e-13
3.8763992e-11,1.0,1.4166614e-11,2.5455937e-10,9.733742e-11
1.1949812e-13,2.4592445e-10,1.8799746e-10,1.0,1.6718933e-10
5.274025e-12,1.0,1.0018676e-11,2.274925e-11,2.5390076e-10
4.3987654e-14,1.0,3.1151195e-14,4.1678206e-12,1.8089913e-14
2.3224004e-11,8.420043e-09,5.891056e-11,1.0,9.091641e-13
9.519516e-07,0.9997959,1.9299578e-06,0.0002013381,1.1429763e-10
8.461874e-08,3.8318526e-06,4.217094e-11,0.99999595,1.6059249e-07
9.642038e-07,0.999995,3.2446815e-10,3.838816e-06,1.9742097e-07
1.0339619e-11,1.197298e-10,1.9095593e-12,1.0,2.4901695e-11
1.8084734e-08,0.99994826,1.6791859e-06,2.2742087e-10,5.017063e-05
4.34084e-06,0.999676,0.00030143998,1.8187173e-05,1.5488386e-07
3.2988098e-08,0.9999999,6.427513e-08,3.0616103e-08,1.495262e-08
2.2799844e-12,1.8821687e-11,1.8106625e-12,1.0,2.310001e-10
9.253226e-13,1.0,4.1524142e-11,8.203113e-12,4.36099e-10
1.1910225e-15,1.0,1.414385e-09,2.2426e-10,2.5222829e-11
1.6691645e-10,0.00023282776,4.1514525e-08,0.9997672,2.1485336e-09
9.506858e-14,1.0,1.725184e-11,2.5908303e-11,2.601059e-14
2.1065284e-14,1.0,3.1178883e-15,1.3146721e-12,3.451323e-14
0.0007848461,0.07359902,5.2625222e-05,0.92556345,1.09918e-09
1.3791667e-11,1.0,5.194732e-09,2.1777007e-11,2.375317e-09
6.5399357e-12,1.52843e-07,7.4207653e-09,0.9999999,1.9850894e-09
1.0894347e-11,1.0,1.2416532e-14,9.7248564e-14,6.1771355e-14
1.9998986e-06,0.999998,1.08711176e-13,1.2019163e-10,1.5339625e-11
3.7547748e-10,1.0,5.7334565e-10,3.2489528e-12,3.932553e-14
0.12148771,0.87851226,8.753157e-10,1.29845e-08,8.827966e-09
1.9435609e-05,0.99998033,2.2616669e-07,7.973094e-08,6.7325374e-11
4.2946295e-09,2.0268814e-08,5.53443e-08,0.9999999,6.9177716e-08
4.2744283e-05,3.7815546e-08,3.445448e-07,0.9999569,1.0806901e-10
0.008268704,1.194575e-05,2.0295756e-06,0.9917158,1.5300759e-06
1.3370481e-10,1.0,1.1256908e-12,7.542266e-09,1.0153454e-12
1.8416648e-12,1.0,4.509094e-11,1.4995278e-11,3.94932e-12
2.6105916e-11,1.0,3.5963728e-12,1.6681706e-11,6.226869e-08
0.042962514,0.95703346,5.019937e-07,2.9582075e-06,6.272809e-07
4.8455557e-14,1.0,1.7522377e-16,1.971664e-15,4.973907e-16
0.00012874289,0.99987125,6.7911367e-13,3.1839646e-11,3.158367e-15
8.1227824e-09,1.0,5.13013e-13,4.9337775e-13,1.3029848e-12
6.774991e-13,8.952275e-09,3.137254e-11,1.0,5.57772e-12
2.6143107e-10,2.2204212e-09,2.5687945e-13,1.0,2.282174e-11
2.2972323e-15,1.0,5.7667204e-12,1.8198525e-13,6.652093e-10
0.08533421,0.74510896,0.033693187,1.33133635e-05,0.13585037
4.82046e-07,0.2997682,8.374578e-08,0.7002286,2.6495009e-06
1.8804869e-10,1.0,2.620404e-09,1.188285e-08,1.3206926e-09
5.6581725e-13,1.0,1.5960909e-10,1.6354575e-10,1.1925218e-08
2.7580982e-06,0.99999726,2.2057431e-09,7.560949e-08,4.5783266e-09
1.1524523e-13,1.0,4.6002915e-13,1.5358102e-12,8.7286986e-13
9.020218e-11,5.333794e-12,1.5865023e-13,1.0,1.422598e-13
2.5780712e-12,1.0,1.8988942e-09,1.15198184e-10,4.53456e-08
1.5267591e-14,1.0,6.792671e-09,4.449183e-11,1.399e-09
7.9003326e-10,3.957266e-08,3.6820587e-08,0.9999999,2.6433858e-08
9.488908e-06,0.9986663,8.717098e-08,0.00043144933,0.00089274824
2.997933e-08,1.1728435e-10,1.6247641e-08,1.0,1.0274073e-08
2.7454363e-12,2.9597644e-11,2.6661418e-08,1.0,2.2219691e-10
1.8340928e-12,0.9999958,1.6199042e-09,1.3481355e-10,4.1754042e-06
3.342813e-11,1.3644482e-05,5.468349e-08,0.9999863,2.5551807e-13
1.1762557e-16,1.0,5.330108e-13,1.2551897e-13,2.6708759e-12
6.277651e-07,0.008712989,7.999975e-06,0.9908372,0.00044121494
5.7726465e-16,1.0,2.3147008e-14,5.652801e-14,6.406865e-14
8.0811907e-07,8.61796e-07,2.696549e-06,0.9999956,2.0285414e-08
1.7841084e-10,2.4409892e-09,1.1945681e-08,1.0,1.357521e-10
0.010357609,0.9893265,1.2463935e-06,3.8247785e-07,0.00031436043
4.1822925e-15,1.0,1.6394155e-11,2.195447e-12,3.183783e-11
3.6677194e-14,3.188443e-16,8.5254794e-14,1.0,5.430809e-15
3.150128e-12,3.1566153e-06,1.3331579e-10,0.9999969,3.8708434e-10
1.8431042e-12,1.0,5.1732785e-12,2.7163619e-12,1.1591826e-13
1.8371421e-09,2.1414484e-13,5.473985e-09,1.0,3.6776557e-09
1.7142305e-11,1.0,3.4938296e-08,5.2014375e-09,4.672992e-10
6.8846293e-09,7.39097e-07,1.05058656e-10,0.9999993,2.9556881e-08
1.1730544e-12,3.886303e-11,5.4624217e-12,1.0,3.049456e-11
5.5430096e-09,4.5704127e-10,8.544359e-11,1.0,9.724695e-12
3.265862e-13,5.6386154e-12,2.6299384e-13,1.0,1.760997e-15
2.0023634e-09,0.001485669,3.2802534e-09,0.9985143,5.7399877e-08
1.725374e-07,1.02029674e-07,3.8290818e-08,0.99999976,1.9195481e-10
2.2173325e-09,0.99999785,3.0885423e-13,3.742606e-07,1.881585e-06
8.728547e-06,0.9999913,4.2947257e-13,2.5784066e-08,3.8433555e-11
5.4604403e-12,1.0,2.8147566e-14,3.0168292e-12,1.3072298e-11
4.3323947e-12,4.144828e-10,3.8889585e-09,1.0,2.9419593e-09
4.4266464e-08,2.0097247e-07,3.6848463e-10,0.99999976,4.0637445e-09
2.3156719e-14,1.1982415e-12,7.3451445e-13,1.0,1.8414651e-16
5.98988e-14,7.996743e-14,2.993435e-12,1.0,1.1427579e-14
2.2430484e-09,0.99999046,2.2560609e-10,8.698372e-06,7.955609e-07
3.6921217e-14,5.416685e-10,2.41065e-11,1.0,1.9343666e-11
0.0065881605,5.9208014e-05,9.5696784e-08,0.99335253,1.956267e-08
0.00011475417,0.95726025,1.387113e-06,7.613315e-06,0.042616077
4.7272845e-12,2.2302587e-11,1.1589611e-08,1.0,2.493818e-10
1.235726e-10,1.7878422e-09,7.720746e-08,1.0,5.2236024e-09
0.040587302,3.0974672e-06,1.009995e-05,0.9593996,9.475048e-11
1.1448418e-08,6.335754e-10,1.130539e-10,1.0,4.6080978e-12
3.3416808e-10,4.160123e-11,7.2636306e-09,1.0,8.0702184e-10
3.6187355e-12,3.3775702e-09,6.1580324e-10,1.0,1.1415454e-11
5.190301e-08,1.0,2.1663744e-10,8.09906e-12,1.7842142e-10
0.00018613148,4.9251594e-07,7.016265e-09,0.99981344,2.4943176e-11
5.822863e-11,0.9030788,1.4005768e-05,0.096907154,7.485763e-11
2.1799693e-16,1.0,1.6877417e-13,3.4458715e-13,9.278815e-16
6.8129007e-15,1.0,7.3779524e-11,2.0149837e-12,1.1915241e-10
3.583217e-13,0.9999995,1.2217453e-08,8.156027e-10,5.381644e-07
7.00714e-17,1.0,1.0566468e-13,2.2876098e-14,3.697555e-11
5.5707283e-13,1.0,1.759581e-11,2.775324e-10,7.4897345e-12
1.3644523e-11,0.9999999,7.8037084e-11,1.5981208e-11,1.6623949e-07
9.540018e-10,2.0842197e-08,6.3339706e-10,1.0,7.147128e-12
7.9356107e-13,1.0,1.9094963e-13,1.6841531e-12,7.2856724e-16
3.0337683e-12,0.9999999,2.7201988e-08,1.545157e-07,2.0764463e-09
1.9809339e-12,5.731104e-11,2.8669795e-09,1.0,3.0846948e-12
3.656838e-13,1.0,1.6957592e-10,1.5148657e-10,2.232836e-09
5.4160374e-14,1.0,6.114719e-13,7.2333105e-11,1.6790652e-15
1.9957234e-08,0.9999635,8.35822e-09,7.4320837e-06,2.902596e-05
8.702863e-12,1.0,1.5677616e-14,1.6358227e-11,1.2142625e-12
1.3598601e-11,1.0,2.3050027e-11,2.7226901e-12,3.5884004e-11
5.3530165e-08,5.0132286e-08,4.1706723e-09,1.0,1.7735202e-10
2.4782133e-11,8.704629e-12,4.4269133e-10,1.0,3.7006474e-12
7.562935e-05,0.99992406,1.4140039e-07,5.856703e-09,1.7565334e-07
7.912431e-14,1.0,2.3664525e-12,5.66907e-14,3.0252754e-14
0.15626557,0.06768972,0.000243555,0.7744912,0.0013100192
3.741391e-09,5.7722316e-10,2.2495688e-09,0.99996156,3.8448557e-05
3.358747e-06,0.0053137993,1.8600354e-05,0.9946476,1.6595874e-05
1.4074677e-14,1.0,3.2984868e-10,3.616715e-12,1.8641176e-13
1.8042789e-08,4.5506323e-09,6.7243574e-13,1.0,4.135427e-12
8.235486e-08,5.3699597e-12,2.3713245e-11,1.0,5.4358358e-11
5.940505e-14,1.0,1.5405119e-09,5.2447855e-09,2.0431338e-08
5.783692e-16,1.0,1.0124968e-12,1.66074e-13,7.3666845e-10
2.2631346e-15,1.0,6.912163e-14,5.4308467e-12,5.214124e-12
5.031446e-13,7.727511e-11,2.378721e-10,1.0,7.3862623e-09
