Cargo,Military,Carrier,Cruise,Tankers
0.13334574,0.0022170742,0.005007017,0.8534291,0.0060010515
0.03407634,0.94686043,0.007707208,0.0041006934,0.007255296
0.0047857715,0.9851901,0.002486297,0.0025199256,0.0050178953
0.0025733355,0.0011382869,0.001678813,0.99350524,0.0011043928
0.007845198,0.0034553001,0.00213669,0.98274624,0.0038165064
0.0052800383,0.0047311857,0.0013082677,0.98545504,0.0032254956
0.0046145376,0.008924273,0.0045778262,0.97914565,0.0027377324
0.026492512,0.0073977695,0.0042811884,0.9440726,0.017755918
0.0024878276,0.00030797272,0.00047410192,0.99579036,0.0009398528
0.003305125,0.0071357624,0.00259234,0.9853244,0.0016424279
0.038553163,0.007799404,0.008399892,0.9390528,0.0061947587
0.054084145,0.0018699274,0.0057307906,0.9095422,0.028772943
0.00315739,0.002315667,0.0018333271,0.99066365,0.0020301102
0.004842736,0.0031081582,0.0015258533,0.9889458,0.001577473
0.003546277,0.00063890213,0.00082831737,0.9931956,0.0017909328
0.020285767,0.016969664,0.0048282403,0.95333815,0.0045782104
0.030891072,0.003331548,0.0035295393,0.96031725,0.0019305972
0.008371905,0.013306361,0.002061134,0.8886641,0.087596454
0.0030183652,0.007344596,0.002277678,0.98330545,0.004053921
0.001997813,0.0006715216,0.0012811678,0.99496055,0.0010889223
0.0060345363,0.0026057744,0.002424869,0.98561954,0.0033153305
0.006388254,0.0034944685,0.0022388254,0.984676,0.0032024116
0.005082826,0.001893752,0.0027692746,0.9895344,0.00071975804
0.00318833,0.0035040693,0.0011000463,0.9910162,0.0011914087
0.0056814086,0.98823225,0.0013425169,0.00280826,0.0019356479
0.013361847,0.0008202248,0.0044111283,0.9774444,0.0039624716
0.04986689,0.057111226,0.0123937875,0.8752165,0.0054116338
0.010919653,0.002990707,0.0036841258,0.9753125,0.007093108
0.004684885,0.004143186,0.0019642236,0.98647934,0.002728378
0.009168021,0.014761159,0.007727669,0.96409947,0.0042436947
0.005553533,0.0007638284,0.0009993382,0.99055433,0.0021290674
0.0057246913,0.0026707735,0.0028743513,0.98664284,0.0020874566
0.050984275,0.039438836,0.022819296,0.8634145,0.023343077
0.0036989995,0.0012511773,0.0017267875,0.9904897,0.002833292
0.00866906,0.0020665133,0.002946567,0.982336,0.003981854
0.01742859,0.17799923,0.0029828707,0.800019,0.0015703749
0.002909794,0.0004557364,0.00047824596,0.99466443,0.0014918663
0.0046747224,0.004238731,0.0013639965,0.988105,0.0016176098
0.0039666947,0.003818958,0.0020743723,0.98879176,0.0013482282
0.02132794,0.042388476,0.008993161,0.91837645,0.008913961
0.040010445,0.010411592,0.008577535,0.9288613,0.012139083
0.003551567,0.0022908398,0.0033898083,0.9867966,0.0039711185
0.0027109217,0.002348846,0.0022893846,0.9899049,0.0027460635
0.0048060548,0.97712183,0.0037262181,0.011946626,0.0023992811
0.22743751,0.02114713,0.011027718,0.71261823,0.027769465
0.0044708666,0.0015268998,0.005212702,0.9858594,0.0029301567
0.0035702663,0.0028456612,0.0012116597,0.9902483,0.002124168
0.24228899,0.025006158,0.005879742,0.7114833,0.015341838
0.0067808367,0.9876696,0.0018320839,0.0013517499,0.002365789
0.0028818424,0.99231476,0.0011851401,0.0022276682,0.001390569
0.005300141,0.0011338927,0.0036665807,0.9884325,0.0014668554
0.0038446567,0.0036820674,0.005289436,0.9830481,0.00413573
0.01365322,0.0013638987,0.001906362,0.9808691,0.0022074108
0.0029927972,0.0013786833,0.0017278892,0.9903425,0.003558127
0.014203963,0.005033725,0.00710891,0.9669391,0.0067143617
0.0077455295,0.0011796423,0.00065961195,0.987787,0.0026282521
0.005228867,0.003549532,0.0011986484,0.98883724,0.0011857371
0.0078080343,0.0025458487,0.0022083765,0.9809314,0.0065063117
0.0046035238,0.0026560696,0.008186661,0.9817456,0.0028081967
0.0018743852,0.99436814,0.0010682953,0.0011557317,0.0015334727
0.015679583,0.0033472218,0.018140607,0.96105456,0.0017781509
0.0052006273,0.001723506,0.0026374022,0.9880339,0.0024045224
0.005730533,0.005227117,0.007235972,0.9774629,0.0043435865
0.30610156,0.08561395,0.035760384,0.47586435,0.09665979
0.26077485,0.04906764,0.03756514,0.5696004,0.082992
0.010189207,0.982813,0.0013496655,0.0015884426,0.004059717
0.046024486,0.0025316956,0.0037593578,0.93760026,0.010084287
0.0028411862,0.006866662,0.0010920585,0.98735917,0.0018409612
0.0032434002,0.001843985,0.0024099424,0.9907297,0.0017729292
0.02337386,0.039253287,0.0071696173,0.914744,0.015459213
0.0017004672,0.00095771963,0.00090460136,0.9959625,0.00047472818
0.004638412,0.0059484565,0.0020146808,0.98589015,0.0015082192
0.060828503,0.13774543,0.013601588,0.76028025,0.027544277
0.00620441,0.0005723292,0.000758069,0.99147415,0.0009910617
0.0053073727,0.9855311,0.0039586043,0.0017560465,0.0034468258
0.004751015,0.98844707,0.0010428219,0.00086277287,0.0048963483
0.002068725,0.9918721,0.0012250107,0.003095741,0.0017384756
0.025531068,0.013404909,0.007662082,0.9490706,0.004331393
0.0044912146,0.003204729,0.0013156438,0.9889096,0.0020788044
0.00709892,0.0027788877,0.0038257143,0.98519397,0.0011024975
0.0070300177,0.0016804569,0.0019158869,0.9868653,0.002508364
0.0023084222,0.0055893995,0.0007556016,0.99010897,0.0012375722
0.03512748,0.043271367,0.02613538,0.8363706,0.05909518
0.0030596852,0.0011050624,0.0015196622,0.99238706,0.0019286589
0.005358563,0.0016950048,0.002590615,0.9878161,0.0025397914
0.0038975235,0.005672545,0.000497002,0.9875298,0.002403121
0.001620102,0.0018795264,0.0007827926,0.9947908,0.00092683674
0.016878378,0.013188952,0.0131866075,0.94535255,0.011393569
0.0062584784,0.9822322,0.005145587,0.0028056684,0.003558131
0.00736386,0.013084774,0.0011759839,0.97675467,0.0016207506
0.010443847,0.012625066,0.009276981,0.9622543,0.005399777
0.04627421,0.050357454,0.010859217,0.87800497,0.014504192
0.007730378,0.0046588792,0.0035200843,0.98061997,0.0034706835
0.022824034,0.0060736593,0.0010310386,0.96411175,0.0059595406
0.020825073,0.01385107,0.0061664307,0.9491228,0.010034613
0.04315828,0.15660873,0.016786825,0.7527056,0.03074063
0.02179947,0.18574055,0.006259925,0.7764736,0.0097265765
0.0025681653,0.0014071618,0.0016775448,0.99216604,0.0021811097
0.0033916128,0.00094876264,0.001481765,0.9937,0.0004779096
0.049129043,0.0112924,0.007736562,0.9184084,0.013433626
0.004363205,0.021575939,0.003187024,0.9672282,0.0036456329
0.007806725,0.039187998,0.013885957,0.9328875,0.0062318267
0.06915154,0.0039576953,0.008306063,0.8786472,0.03993751
0.0024512294,0.0015202715,0.0015806664,0.9898693,0.0045785476
0.011865852,0.004551393,0.0033751377,0.96311605,0.017091494
0.04313726,0.029372213,0.024198277,0.8718842,0.03140802
0.027510691,0.018252123,0.040627304,0.9089402,0.004669821
0.0046461043,0.0013520552,0.0023611397,0.99015737,0.0014833768
0.008964147,0.010987162,0.0047999434,0.9680029,0.0072458275
0.0020593817,0.02385947,0.0013384474,0.97039247,0.002350289
0.5560495,0.2559309,0.0243843,0.005793815,0.15784153
0.0071912585,0.98820716,0.0015820258,0.00033834926,0.0026812528
0.0044935443,0.0013190998,0.008248975,0.98395807,0.001980333
0.008141459,0.97286093,0.0060625067,0.004945321,0.007989788
0.0048602843,0.0023158481,0.00741955,0.98157823,0.00382616
0.0039115404,0.002542588,0.0018480406,0.9885466,0.003151191
0.012199455,0.0048299753,0.0042975526,0.9732061,0.005466993
0.0068076355,0.046023153,0.0073730545,0.9351324,0.004663807
0.0033701602,0.004401293,0.0013460816,0.9890034,0.0018790674
0.005165465,0.001503008,0.00074404373,0.9908508,0.0017367011
0.0064546717,0.0006750311,0.0027210359,0.9863429,0.0038063282
0.0013024609,0.9970906,0.00043804303,0.00037889648,0.0007900365
0.053599346,0.008799791,0.036460977,0.88029355,0.02084633
0.007236677,0.003322624,0.001064339,0.9839195,0.004456946
0.046800375,0.0020337543,0.0018000075,0.9461787,0.003187291
0.046699166,0.81064343,0.035996526,0.05724576,0.049415108
0.0029866318,0.99241924,0.0015337422,0.0024578755,0.000602583
0.12499283,0.71357805,0.0101794675,0.038896896,0.11235283
0.054968018,0.053514685,0.0067945546,0.8589487,0.025774058
0.005860944,0.9891721,0.0016099319,0.0016894932,0.0016675524
0.0016996402,0.9954672,0.00087288884,0.0011066236,0.0008536184
0.0038963212,0.0014734947,0.0035850846,0.98795056,0.0030944967
0.03482148,0.072273694,0.009018873,0.8788427,0.005043297
0.0077374345,0.9824611,0.0021510432,0.0013368113,0.0063136923
0.0031543155,0.001705793,0.0012797604,0.99109834,0.002761822
0.027194694,0.019577384,0.008395277,0.9189096,0.025923058
0.0020029624,0.0012268696,0.00074700895,0.9951416,0.000881501
0.0024929766,0.0007779714,0.0004388778,0.99516964,0.0011206008
0.00998283,0.005282183,0.0022030077,0.9735726,0.008959437
0.018844359,0.96300495,0.0029595927,0.0013114198,0.013879809
0.0016413919,0.99310875,0.0008716817,0.0010600045,0.003318183
0.017411772,0.1776548,0.003519724,0.7967514,0.0046623754
0.0013687367,0.9966025,0.0008357231,0.0003647571,0.00082836335
0.0123403,0.9749112,0.0032091828,0.007164392,0.0023750057
0.003161081,0.99058956,0.0036192783,0.0010289303,0.001601164
0.002791992,0.9893527,0.0015677746,0.002871041,0.0034165645
0.002082476,0.99455035,0.0010541332,0.0006963615,0.0016167604
0.0038534033,0.0009967941,0.0054187006,0.9875857,0.0021454934
0.0010076212,0.0011679451,0.00079994544,0.99599975,0.0010247988
0.0076700775,0.97870123,0.0020122102,0.0036393022,0.007977237
0.007940649,0.0073103607,0.0151617415,0.96737003,0.0022172676
0.008122276,0.9842081,0.001106564,0.0040155505,0.0025475041
0.0022384764,0.0010915041,0.001139496,0.9945531,0.0009774376
0.0364652,0.8026629,0.03635292,0.05835019,0.06616882
0.0038638075,0.0005997524,0.0005635691,0.99405825,0.0009146719
0.0027158314,0.9902636,0.0026605665,0.0024630714,0.001897009
0.014000165,0.9070363,0.060878433,0.008526061,0.009559029
0.0027745678,0.99477077,0.00061892864,0.00053715764,0.0012985704
0.0025064861,0.9915815,0.0020853314,0.0020016185,0.001825071
0.0018028084,0.0017327334,0.00069687585,0.993397,0.002370649
0.006741919,0.9845605,0.0012594699,0.0055447444,0.0018935021
0.0008423573,0.9972503,0.00075886725,0.00033423188,0.00081420864
0.024363562,0.067670815,0.0037440876,0.8975589,0.006662564
0.075598374,0.8568363,0.021144884,0.041029885,0.0053905984
0.019752122,0.030384393,0.013237024,0.9194813,0.017145248
0.02348098,0.9407056,0.004477198,0.025794236,0.0055420245
0.0063919593,0.0031582536,0.00426591,0.9831604,0.0030235676
0.0060827527,0.98709154,0.002531371,0.00028634118,0.0040080296
0.09709909,0.8893804,0.0037497466,0.0076633207,0.0021075034
0.0038027896,0.9902579,0.001981005,0.0025325122,0.0014258474
0.013152214,0.006791542,0.004677656,0.9624683,0.012910259
0.0009491117,0.9968165,0.000945997,0.0007056255,0.00058279553
0.0008218973,0.9972495,0.0006217674,0.0005024785,0.00080434926
0.009431107,0.0032865223,0.0029601974,0.9812618,0.0030604359
0.0032669948,0.99159926,0.0011357754,0.002743496,0.0012545086
0.004141274,0.9847754,0.0041370336,0.0037353435,0.0032110093
0.01075669,0.003067106,0.023734285,0.95679176,0.0056501934
0.0037203112,0.99186534,0.0012880095,0.0015178667,0.0016084927
0.0028486054,0.00024267581,0.0017566413,0.98876023,0.006391898
0.002836168,0.98738414,0.002758577,0.0034240193,0.0035971461
0.07042138,0.8703363,0.011641084,0.010439706,0.03716158
0.004252552,0.98528504,0.008421192,0.00082512933,0.0012161357
0.00921537,0.98490524,0.0018705277,0.0009462156,0.0030625928
0.37085295,0.50315666,0.0763727,0.029684292,0.019933436
0.0057268,0.003339884,0.004893939,0.9823533,0.0036860455
0.005012229,0.0025434555,0.0021952863,0.9855064,0.0047426457
0.04055586,0.013841962,0.009566071,0.9256748,0.010361251
0.0010709196,0.9932047,0.0005127528,0.004863658,0.0003480158
0.0020976188,0.9952178,0.0006450157,0.00047671908,0.0015629237
0.0064458903,0.97774744,0.009820101,0.0023832803,0.0036032898
0.03185406,0.9467479,0.010236109,0.0041510006,0.0070109447
0.0028881782,0.9886409,0.003195635,0.0018249522,0.0034503331
0.0033487412,0.9909632,0.0015170671,0.002111768,0.002059204
0.012713771,0.97557026,0.0016768505,0.0028159053,0.0072232727
0.004245132,0.0045169396,0.003244579,0.98633444,0.0016589286
0.0042213704,0.0022600403,0.00075802085,0.99167436,0.0010862475
0.013740607,0.9665402,0.0057093985,0.0022233285,0.01178647
0.10138359,0.8232838,0.008348542,0.0017804123,0.06520368
0.037807286,0.033480354,0.009043794,0.8915541,0.028114466
0.0020044292,0.99107337,0.0020794729,0.0037148073,0.0011279996
0.002812683,0.98758554,0.002586137,0.0036613867,0.0033542232
0.027293637,0.84694874,0.011690196,0.10141975,0.012647705
0.0074525652,0.9834744,0.0020135338,0.0029194993,0.0041400865
0.002955532,0.0034284312,0.000924648,0.9921794,0.0005120355
0.0043223663,0.9874147,0.001810727,0.0032818485,0.0031703273
0.0014176603,0.99536765,0.00092408305,0.0016296045,0.0006610549
0.0045597497,0.0014546359,0.0012317409,0.98745704,0.0052968897
0.003962955,0.9846755,0.0018794923,0.005303807,0.004178184
0.0035091848,0.0021214136,0.00075383816,0.9907397,0.0028758557
0.00914295,0.003583057,0.0048488197,0.9774022,0.0050230157
0.0123909265,0.9339851,0.006283287,0.008759097,0.03858167
0.0022091256,0.002909538,0.0025808841,0.99005485,0.0022456374
0.0010719333,0.9975499,0.00053104205,0.0005075804,0.00033957133
0.018693432,0.004378882,0.0024464275,0.96798277,0.0064984653
0.0029488567,0.98918355,0.0029506648,0.00088826416,0.0040287683
0.0022226581,0.0012246113,0.002580751,0.99261487,0.0013571668
0.0031367168,0.002069847,0.0010363796,0.9917362,0.0020208978
0.010339152,0.98232484,0.0017713405,0.0012129694,0.004351729
0.0032427008,0.98772705,0.0031535726,0.0035051736,0.0023715757
0.0032150922,0.018384872,0.0011469895,0.9741545,0.0030985875
0.005418226,0.004762571,0.0028010446,0.98096097,0.0060572326
0.0023814577,0.99477243,0.0010293601,0.000824105,0.0009926985
0.008727955,0.0019388929,0.0025430173,0.98145664,0.0053335577
0.0060044336,0.97370064,0.004243906,0.010541107,0.0055098925
0.0040088864,0.0014467773,0.0018711874,0.99104834,0.0016248435
0.0067869155,0.0014281374,0.0020984272,0.98636276,0.0033237932
0.0057409853,0.0016107721,0.003120666,0.9874589,0.0020686958
0.006633969,0.0030525709,0.0016409503,0.984561,0.004111523
0.005670072,0.003189965,0.0024470864,0.98554564,0.0031472712
0.059941545,0.020235687,0.027030572,0.85181224,0.04097996
0.07493476,0.8828927,0.009174842,0.015945937,0.017051762
0.034827054,0.8727507,0.0045105275,0.07606832,0.011843408
0.0078049502,0.97342235,0.003347354,0.0044365423,0.010988846
0.0028734198,0.0027715135,0.0032981385,0.98629427,0.0047626575
0.0031583654,0.002670677,0.0019306192,0.9908514,0.0013889024
0.0026091938,0.0007972864,0.0026466185,0.9924235,0.0015234131
0.0027327503,0.001448218,0.002437795,0.9910334,0.0023478633
0.016127007,0.9552077,0.0045015686,0.004320648,0.019843146
0.0019334496,0.0010693216,0.000279349,0.9954317,0.0012861408
0.0044430927,0.0034376592,0.0045558983,0.9847591,0.0028043687
0.065154664,0.8475524,0.034062847,0.02409922,0.029130856
0.0033124937,0.0015207792,0.0011657109,0.99121225,0.0027888021
0.002387069,0.0011915239,0.004436521,0.98992103,0.002063855
0.0063895937,0.00097437715,0.0036238236,0.98735905,0.0016531735
0.004361957,0.0021286053,0.00061654206,0.99195385,0.00093904044
0.0018767086,0.0012445727,0.0018317911,0.9936495,0.0013974406
0.0072399024,0.008979049,0.010333225,0.9645722,0.008875681
0.006211746,0.98666465,0.0017150098,0.002923911,0.0024847174
0.033894993,0.0010320112,0.0014497637,0.9575889,0.006034334
0.007892512,0.78960353,0.12523215,0.074019626,0.003252175
0.003511481,0.9921323,0.0013474557,0.0015224691,0.001486298
0.00201047,0.99478483,0.0006151071,0.00080347323,0.0017861917
0.0014862556,0.99505436,0.0012586127,0.0009745332,0.0012262015
0.0028691278,0.9862696,0.0046626423,0.0012335829,0.0049650976
0.006830178,0.98455185,0.0027899048,0.0030081049,0.0028199381
0.003106047,0.98804724,0.0026868372,0.004390134,0.0017697316
0.005363688,0.0019378923,0.00033289217,0.9914067,0.00095893175
0.0034145322,0.98324966,0.0018176339,0.007940455,0.0035777276
0.0041119987,0.9836334,0.0033086222,0.00413474,0.0048112194
0.00344043,0.0010071441,0.0021362954,0.9917997,0.0016164777
0.0015554839,0.9961873,0.0006835481,0.00058158423,0.000992063
0.0043027494,0.9789171,0.003647223,0.009859523,0.0032734661
0.0045465287,0.98113644,0.0011027829,0.008797438,0.0044168513
0.002365674,0.93994796,0.001510985,0.054202095,0.0019733221
0.013882193,0.97817755,0.0023775627,0.00076855003,0.004794074
0.0036776164,0.0044729235,0.0015211788,0.9890075,0.0013208955
0.0050769905,0.0034110756,0.003631191,0.9830468,0.004833921
0.0041706567,0.9894551,0.00050420995,0.0019714003,0.0038987005
0.0035481886,0.9920223,0.001480266,0.0010505774,0.0018986504
0.07104652,0.011709399,0.009295407,0.8985044,0.00944429
0.009676812,0.004454631,0.004912251,0.9731628,0.0077935657
0.002218985,0.022554334,0.0019676338,0.96818936,0.005069829
0.004798084,0.9809481,0.004018334,0.0011946561,0.009040923
0.013609654,0.008790935,0.011174121,0.9598131,0.0066121863
0.045014855,0.004151592,0.002038397,0.9454417,0.0033534884
0.0024891323,0.9931325,0.0011241364,0.00083438633,0.0024199556
0.0011584624,0.9970363,0.00092686946,0.0003207165,0.0005576674
0.002237123,0.987537,0.0025913538,0.0031494084,0.0044851787
0.0023072923,0.0027614376,0.00077257,0.9920048,0.0021538988
0.48483688,0.50247324,0.0016588382,0.0050770324,0.0059539834
0.002984301,0.0006445281,0.0016263882,0.9931822,0.0015626624
0.0039051315,0.00080520386,0.0012442333,0.9922183,0.0018272081
0.03968392,0.85514176,0.030874297,0.051460307,0.022839716
0.05548614,0.8604604,0.013417316,0.017786644,0.05284955
0.0028431918,0.9920517,0.0011184649,0.002020168,0.0019665265
0.0046247994,0.9421652,0.0029879145,0.04820352,0.0020186193
0.012432669,0.014148234,0.0071742744,0.9532417,0.013003181
0.0018689225,0.001343625,0.004493784,0.98951626,0.0027775196
0.006573674,0.010383668,0.0029603222,0.9041749,0.07590736
0.017568879,0.9356843,0.0101221865,0.013920749,0.022703916
0.0037167748,0.99040306,0.0036767744,0.0005216865,0.0016817285
0.0019397566,0.9892061,0.004838778,0.0026263068,0.0013891071
0.0102521805,0.0016133233,0.0029905126,0.9787642,0.0063798614
0.0026978548,0.0035516373,0.0013562319,0.9910326,0.001361658
0.0064812656,0.002013959,0.0014488876,0.9880496,0.0020061806
0.0033277245,0.00052313245,0.00058887794,0.99433273,0.0012275435
0.015377571,0.0011238,0.0014040994,0.9792911,0.002803464
0.002955709,0.0006369888,0.0017328605,0.99250734,0.0021671138
0.004674528,0.97113943,0.0046361457,0.005975415,0.013574505
0.002003111,0.9927055,0.0021860427,0.0006985095,0.0024068314
0.0052243522,0.98831725,0.0015781405,0.0020456002,0.0028346383
0.0023209902,0.9920469,0.0011538458,0.0026986862,0.0017795982
0.006425948,0.98328424,0.0030045817,0.00292848,0.0043568686
0.0785029,0.0069167917,0.011031849,0.89174914,0.011799291
0.01792984,0.9017663,0.009249351,0.059981637,0.011072875
0.014159638,0.9652833,0.0055997847,0.007661852,0.0072955005
0.004931732,0.0011215796,0.0010676698,0.99073815,0.002140842
0.0034338147,0.993146,0.0010694554,0.0011728936,0.0011778502
0.053148042,0.9311702,0.008286528,0.001133679,0.006261557
0.04200081,0.008964781,0.020377358,0.9196273,0.0090297405
0.014077456,0.012107894,0.02034818,0.9431368,0.010329674
0.03104407,0.9300987,0.0027495616,0.006404705,0.029703004
0.0052795056,0.0025760545,0.001089573,0.9874141,0.0036407914
0.006110478,0.0014197846,0.0008810353,0.9894676,0.0021211077
0.0035747937,0.0023761727,0.00410126,0.9881097,0.0018380791
0.0015157077,0.9907749,0.0025140452,0.003529258,0.0016660606
0.013339544,0.0034659153,0.0015654357,0.97463644,0.0069927424
0.005194921,0.001722349,0.0009900805,0.9908831,0.0012095569
0.006371285,0.970451,0.005294282,0.011929696,0.005953733
0.040341966,0.9178989,0.004317349,0.016570093,0.020871721
0.25677982,0.052278265,0.027137138,0.6259613,0.037843455
0.0034501706,0.992864,0.0015823618,0.00057323126,0.0015303335
0.1527939,0.7720709,0.010012869,0.009115302,0.05600705
0.008490783,0.009591441,0.012352995,0.9600004,0.009564396
0.03188292,0.9379983,0.010101061,0.0056128902,0.01440488
0.011713139,0.97135377,0.004465976,0.0022031425,0.010263985
0.014899163,0.024548016,0.003192182,0.9512869,0.006073656
0.0040705297,0.98826927,0.0016776035,0.0032700598,0.0027126244
0.005738369,0.001190185,0.0018146585,0.9896879,0.0015689323
0.0022857892,0.99419487,0.0012160044,0.000815841,0.0014874542
0.009269882,0.0030815098,0.0032148692,0.97898704,0.0054467367
0.011838328,0.9513482,0.009496099,0.01391836,0.013399024
0.019820003,0.96664476,0.005506998,0.0029154257,0.005112792
0.002790506,0.9926472,0.0011026092,0.0014693614,0.001990396
0.015743446,0.10036487,0.014844741,0.8339063,0.03514072
0.003908721,0.0006693242,0.0016809064,0.9895455,0.0041954895
0.006098359,0.9860022,0.0018712932,0.0023801816,0.0036480124
0.0021097544,0.9893583,0.0037618857,0.0026122597,0.002157758
0.0179471,0.004845381,0.0034812908,0.9688093,0.0049169827
0.00756758,0.9840823,0.0010734764,0.0030327188,0.0042439103
0.005446003,0.006159534,0.009474678,0.97650003,0.002419733
0.0024687378,0.99168205,0.0014710895,0.00075174647,0.0036263508
0.0045839027,0.0024050686,0.0050530564,0.9860295,0.0019284323
0.0040544444,0.99023557,0.0009252974,0.003606241,0.001178512
0.0060785976,0.9905847,0.0008829909,0.0009861182,0.0014677087
0.016896162,0.9785276,0.0010889573,0.0020189683,0.0014684219
0.0022007208,0.9923067,0.0006536777,0.0040407903,0.0007981721
0.0024952947,0.97731113,0.0012166176,0.017861167,0.0011158515
0.0029380154,0.9914168,0.0009197491,0.00235455,0.0023708858
0.01563214,0.019597257,0.025875492,0.92402315,0.014871916
0.0065778727,0.9826442,0.0030871453,0.0048788367,0.0028121069
0.03665357,0.8808371,0.006646574,0.009717549,0.06614522
